"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","UserLanguage","consent","trump_job_approval","political_interest","attention_check","race","hispanic","age","education","income","gender","gender_4_TEXT","religion","attendance","pid_1","pid_dem","pid_rep","pid_indep","media_diet_1","media_diet_2","media_diet_3","media_diet_4","media_diet_5","media_diet_6","media_diet_7","media_diet_8","media_diet_9","media_diet_10","media_diet_11","media_diet_12","media_diet_13","media_diet_14","media_confidence","media_factchecks","pk_1","pk_2","pk_3","pk_timer_First Click","pk_timer_Last Click","pk_timer_Page Submit","pk_timer_Click Count","outcome questions_1","outcome questions_2","outcome questions_3","fc_1_belief","fc_1_misinfo_timer_First Click","fc_1_misinfo_timer_Last Click","fc_1_misinfo_timer_Page Submit","fc_1_misinfo_timer_Click Count","fc_1_factcheck_time1_First Click","fc_1_factcheck_time1_Last Click","fc_1_factcheck_time1_Page Submit","fc_1_factcheck_time1_Click Count","fc_1_factcheck_time2_First Click","fc_1_factcheck_time2_Last Click","fc_1_factcheck_time2_Page Submit","fc_1_factcheck_time2_Click Count","fc_2_belief","fc_2_misinfo_timer_First Click","fc_2_misinfo_timer_Last Click","fc_2_misinfo_timer_Page Submit","fc_2_misinfo_timer_Click Count","fc_2_factcheck_time1_First Click","fc_2_factcheck_time1_Last Click","fc_2_factcheck_time1_Page Submit","fc_2_factcheck_time1_Click Count","fc_2_factcheck_time2_First Click","fc_2_factcheck_time2_Last Click","fc_2_factcheck_time2_Page Submit","fc_2_factcheck_time2_Click Count","fc_3_belief","fc_3_misinfo_timer_First Click","fc_3_misinfo_timer_Last Click","fc_3_misinfo_timer_Page Submit","fc_3_misinfo_timer_Click Count","fc_3_factcheck_time1_First Click","fc_3_factcheck_time1_Last Click","fc_3_factcheck_time1_Page Submit","fc_3_factcheck_time1_Click Count","fc_3_factcheck_time2_First Click","fc_3_factcheck_time2_Last Click","fc_3_factcheck_time2_Page Submit","fc_3_factcheck_time2_Click Count","thermometer_1","thermometer_2","thermometer_3","thermometer_5","thermometer_6","thermometer_7","therm_timers_First Click","therm_timers_Last Click","therm_timers_Page Submit","therm_timers_Click Count","Q62","comments","Q_TotalDuration","Z_fc_1","Z_fc_2","Z_fc_3"
"2023-10-20 09:10:54","2023-10-20 09:21:07","100","612","True","2023-10-20 09:21:08","EN","Yes","Somewhat disapprove","Very interested","Extremely interested,Very interested","Asian","No","1987","Master's degree","$60,000-$89,999","Other:","enby","Atheist","Never","Something else",NA,NA,"Closer to the Democratic Party","Never","Never","Several times","Never","Never","Never","Several times","Never","Never","Never","Never","Never","Several times","Several times","A fair amount","Sometimes","Six years","Twice","Rishi Sunak","4.67","16.254","17.672","9","Disagree strongly","Disagree strongly","Neither disagree nor agree","Not at all accurate",NA,NA,NA,NA,"3.438","29.407","63.346","2","2.851","9.971","60.706","4","Not at all accurate",NA,NA,NA,NA,"0","0","42.104","0","1.901","39.166","41.912","6","Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","7","25","50","51","4.064","49.642","50.9","15","Take climate change more seriously. Increase protection and make it easier for labor to form unions. Prioritize social democratic institutions.","study was a bit long","612","factcheck","factcheck","control"
"2023-10-20 09:10:46","2023-10-20 09:22:07","100","681","True","2023-10-20 09:22:08","EN","Yes","Somewhat approve","Somewhat interested","Extremely interested,Very interested","White or Caucasian","No","1995","Master's degree","$60,000-$89,999","Woman",NA,"Nothing in particular","Never","Independent",NA,NA,"Closer to the Democratic Party","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Once","Every day","Not very much","Never","Six years","Twice","Don't know","6.512","37.832","44.834","3","Neither disagree nor agree","Neither disagree nor agree","Strongly agree","Somewhat accurate","0","0","36.592","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate","0","0","30.419","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.159","7.889","27.473","2","I would like to see changes in health care reform, especially making care for mental health more accessible. I feel there should be an emphasis on education betterment. And I hope to see changes in government prioritizing housing for the homeless.",NA,"681","misinformation","control","misinformation"
"2023-10-20 09:10:57","2023-10-20 09:22:07","100","670","True","2023-10-20 09:22:08","EN","Yes","Strongly approve","Not at all interested","Extremely interested,Very interested","White or Caucasian","No","1975","High school graduate (high school diploma or equivalent including GED)","Less than $30,000","Man",NA,"Agnostic","Never","Democrat","Strong Democrat",NA,NA,"Several times","Once","Several times","Several times","Several times","Never","Never","Never","Never","Never","Never","Never","Several times","Never","Not very much","Sometimes","Six years","Twice","Boris Johnson","9.735","19.154","20.371","3","Agree","Neither disagree nor agree","Disagree","Not at all accurate",NA,NA,NA,NA,"0","0","70.138","0","0","0","74.5","0","Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","0","0","29.358","0",NA,NA,NA,NA,NA,NA,NA,NA,"50","50","50","50","50","80","11.576","21.943","30.202","6","Provide affordable healthcare to every American, work on lowering inflation so that the cost of living stops becoming ridiculously high, and provide more aid for the USA as we do other countries.","None","670","factcheck","control","misinformation"
"2023-10-20 09:10:39","2023-10-20 09:22:42","100","722","True","2023-10-20 09:22:43","EN","Yes","Strongly disapprove","Not very interested","Extremely interested,Very interested","White or Caucasian","No","1975","Bachelor's degree in college (4-year)","$60,000-$89,999","Man",NA,"Prefer not to say","Seldom","Independent",NA,NA,"Closer to the Republican Party","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Several times","None at all","Sometimes","Six years","Twice","Rishi Sunak","8.931","33.076","34.64","5","Neither disagree nor agree","Neither disagree nor agree","Neither disagree nor agree","Very accurate","0","0","69.461","0",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate","0","0","47.729","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","0","0","34.648","0",NA,NA,NA,NA,NA,NA,NA,NA,"51","51","50","51","51","73","7.804","26.492","34.388","13","We need to close our borders. We simply can't support the number of illegals in our country.

We need to do something about the growing crime rates in our country.

We need to make healthcare more available to everyone.",NA,"722","misinformation","misinformation","misinformation"
"2023-10-20 09:10:50","2023-10-20 09:22:53","100","722","True","2023-10-20 09:22:54","EN","Yes","Somewhat approve","Somewhat interested","Extremely interested,Very interested","White or Caucasian","No","1990","Master's degree","$90,000-$119,999","Woman",NA,"Nothing in particular","Never","Democrat","Strong Democrat",NA,NA,"Several times","Never","Every day","Several times","Once","Never","Never","Never","Once","Once","Never","Several times","Once","Never","A fair amount","Sometimes","Six years","Twice","Rishi Sunak","37.648","72.342","73.015","7","Disagree strongly","Disagree strongly","Neither disagree nor agree","Not at all accurate",NA,NA,NA,NA,"0","0","73.376","0","0.863","0.863","73.446","1","Not at all accurate",NA,NA,NA,NA,"0","0","49.85","0","0","0","34.007","0","Not at all accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","49","80","100","31.952","156.236","157.64","11","Student loan forgiveness
Free childcare for families making under $200,000/year
Access to healthcare for women, minorities, and LGBTQIA",NA,"722","factcheck","factcheck","control"
"2023-10-20 09:09:27","2023-10-20 09:23:08","100","820","True","2023-10-20 09:23:09","EN","Yes","Somewhat disapprove","Not very interested","Extremely interested,Very interested","Black or African American","No","1965","Bachelor's degree in college (4-year)","$30,000-$59,999","Man",NA,"Protestant","Seldom","Independent",NA,NA,"Closer to the Democratic Party","Never","Never","Never","Once","Never","Never","Never","Never","Once","Never","Never","Never","Once","Once","Not very much","Sometimes","Six years","Twice","Don't know","12.206","41.736","43.876","3","Agree","Disagree","Disagree","Somewhat accurate","0","0","74.381","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","0","31.26","0",NA,NA,NA,NA,NA,NA,NA,NA,"50","50","50","10","50","10","43.489","79.307","81.344","10","They should lower income disparities.
They should pass laws to fight discrimination.
They should cancel all student loan debt.",NA,"820","misinformation","control","misinformation"
"2023-10-20 09:09:37","2023-10-20 09:23:46","100","849","True","2023-10-20 09:23:47","EN","Yes","Somewhat disapprove","Somewhat interested","Extremely interested,Very interested","White or Caucasian","No","1982","Bachelor's degree in college (4-year)","$30,000-$59,999","Woman",NA,"Agnostic","Never","Democrat","Not very strong Democrat",NA,NA,"Several times","Never","Never","Several times","Never","Never","Never","Never","Never","Several times","Never","Never","Never","Never","Not very much","Sometimes","Six years","Twice","Margaret Thatcher","8.214","22.611","32.113","15","Disagree strongly","Disagree strongly","Disagree strongly","Not very accurate","0","0","84.962","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,"79.656","81.929","82.579","3","1.457","117.238","121.184","76","Somewhat accurate","0","0","27.174","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",NA,"91","89","0.824","89.507","90.349","15","Create a plan, fast, to combat climate change. It should include mitigation and adaptation, and it needs to be put into action immediately. Protect women's reproductive and healthcare rights.",NA,"849","misinformation","factcheck","misinformation"
"2023-10-20 09:11:00","2023-10-20 09:23:51","100","770","True","2023-10-20 09:23:52","EN","Yes","Somewhat approve","Not very interested","Extremely interested,Very interested","White or Caucasian","No","1963","Master's degree","$30,000-$59,999","Woman",NA,"Protestant","Never","Democrat","Not very strong Democrat",NA,NA,"Several times","Never","Never","Never","Never","Once","Never","Never","Never","Never","Never","Once","Once","Never","A fair amount","Sometimes","Two years","Twice","Rishi Sunak","19.669","52.98","53.749","8","Neither disagree nor agree","Disagree","Disagree","Not very accurate",NA,NA,NA,NA,"0","0","81.45","0","16.105","86.559","88.499","14","Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","51","51","29.324","49.05","50.307","9","We need stricter screens for acquiring guns.
More rigorous laws for eliminating hazardous chemical waste from factories.
More balanced immigration laws.",NA,"770","factcheck","control","control"
"2023-10-20 09:09:13","2023-10-20 09:24:47","100","934","True","2023-10-20 09:24:48","EN","Yes","Somewhat approve","Somewhat interested","Extremely interested,Very interested","White or Caucasian","No","1989","Bachelor's degree in college (4-year)","$90,000-$119,999","Man",NA,"Protestant","A few times a year","Democrat","Not very strong Democrat",NA,NA,"Once","Once","Several times","Never","Never","Once","Once","Never","Never","Several times","Never","Once","Once","Once","A fair amount","Sometimes","Six years","Twice","Rishi Sunak","11.748","25.594","62.031","3","Agree","Neither disagree nor agree","Agree","Not at all accurate",NA,NA,NA,NA,"0","0","128.767","0","6.021","6.021","26.547","1","Not very accurate","0","0","62.98","0",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","58","63",NA,"16.509","21.367","22.538","3","1) Education.
2} Security
3) economy",NA,"934","factcheck","misinformation","control"
"2023-10-20 09:10:14","2023-10-20 09:25:00","100","886","True","2023-10-20 09:25:01","EN","Yes","Strongly disapprove","Extremely interested","Extremely interested,Very interested","White or Caucasian,American Indian/Native American or Alaska Native","Yes","1992","Associate degree in college (2-year)","$30,000-$59,999","Woman",NA,"Protestant","Never","Democrat","Strong Democrat",NA,NA,"Never","Once","Several times","Never","Every day","Never","Every day","Never","Never","Never","Never","Never","Several times","Never","Not very much","Frequently","Four years","Twice","Boris Johnson","6.634","19.853","20.707","12","Neither disagree nor agree","Disagree strongly","Neither disagree nor agree","Not very accurate","8.557","67.033","76.179","8",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","9.337","91.092","91.855","12",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,"41.336","65.648","67.689","6","1.44","98.23","99.163","20","52","26","52","51","89","72","2.253","86.656","87.004","12","I think the top priorities should be affordable and available housing, more assistance for food, and curbing inflation by increasing taxes for the 10% wealthiest.",NA,"886","misinformation","misinformation","factcheck"
"2023-10-20 09:06:32","2023-10-20 09:25:32","100","1139","True","2023-10-20 09:25:32","EN","Yes","Strongly disapprove","Very interested","Extremely interested,Very interested","White or Caucasian","No","1984","Some college but no degree","$60,000-$89,999","Woman",NA,"Agnostic","Never","Republican",NA,"Not very strong Republican",NA,"Several times","Several times","Several times","Several times","Several times","Several times","Once","Several times","Several times","Several times","Several times","Several times","Several times","Never","Not very much","Sometimes","Six years","Twice","Rishi Sunak","14.921","87.762","88.182","6","Neither disagree nor agree","Disagree","Disagree","Somewhat accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","0","0","28.776","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,"0","0","304.912","0","0","0","36.386","0","50","50","50","50","50","45","4.457","23.049","23.517","8","I'd like to see them pass an actual budget, preferably a fiscally responsible one. I'd like to see them address immigration reform and boarder security. I'd also like to see them prevent us from getting involved in foreign military conflicts.",NA,"1139","control","misinformation","factcheck"
"2023-10-20 09:11:26","2023-10-20 09:28:26","100","1020","True","2023-10-20 09:28:27","EN","Yes","Somewhat approve","Extremely interested","Extremely interested,Very interested","White or Caucasian","No","1988","Doctoral degree","$250,000 and above","Man",NA,"Atheist","Never","Democrat","Not very strong Democrat",NA,NA,"Once","Several times","Never","Never","Never","Never","Several times","Never","Never","Never","Never","Every day","Once","Never","A fair amount","Sometimes","Six years","Twice","Rishi Sunak","8.941","17.693","20.008","3","Disagree","Disagree","Disagree strongly","Not very accurate","0","0","70.694","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","0","29.835","0",NA,NA,NA,NA,NA,NA,NA,NA,"32","50","35","40","55","58","17.879","60.917","63.618","7","I believe leaders should tackle climate change. I'd also like to see political leaders do something to address polarization and how politics generally runs, but that will never happen because the steps they could probably take--changing campaign finance laws, etc--are not in their short term interest. Finally, I wish leaders would pass serious budgets. I'm not a fiscal policy hawk by any means, but I think it is pie in the sky to think we never have to pay attention to deficits or the long-term commitments we have already made. It seems that everyone agrees the debt can become an issue at some point, so let's have serious conversations about military spending, healthcare costs and the other major drivers of federal debt. The things we seem to fight about--social safety nets etc--are not what is causing the damage to our financial health. I know this is largely seen as a conservative position to even talk about debt. But it really isn't. The change in interest rates and the global environment have made the costs of debt more serious. The disfunction politically also makes the US look like less of a secure place to park money and those things *could* really have an impact.

And then of course there is Trump and the bat shit craziness that is the power center of the Republican party ;)","I found the study interesting. In particular the video that says ""1 in 5 women experience a complication."" It was nice to see in the fact check that the statistic was false or misleading. But these sorts of studies are really hard to take. I believe in following facts, not partisan agendas. I don't have a ""team"" and don't really understand why people would feel so strongly identified with one side or the other. I want good policy wherever it comes from.

Back to the stat though, I can imagine a world in which the 1 in 5 stat is literally true but gets twisted by these super pacs or lobbying groups or whatever they are. Like what kind of complications are we talking about? What gets defined ""as an abortion or not""? Sometimes there is just practical reality (I don't believe whatever special categorization you want to have makes the 10 year old terminating her pregnancy not an abortion) and I generally hear medication abortion is safe, but what those things mean statistically and whether you can put together talking points that are true in some sense to say ""1 in 5 women experience a complication"" is often another matter. There is a lack of intellectual honesty among many of these groups. They aren't trying to be objective or to craft good policy. They are trying to get what they want.","1020","misinformation","control","misinformation"
